0	1	0	0	-1.75475	0	0
1e-12	1	0	0	-1.52578	0	0
2e-12	1	0	0	0.425861	0	0
3e-12	1	0	0	-1.74692	0	0
4e-12	1	0	0	-1.09991	0	0
5e-12	1	0	0	1.09706	0	0
6e-12	1	0	0	2.05823	0	0
7e-12	1	0	0	-1.41491	0	0
8e-12	1	0	0	-0.487575	0	0
9e-12	1	0	0	-0.743303	0	0
1e-11	1	0	0	-2.0469	0	0
1.1e-11	1	0	0	2.01339	0	0
1.2e-11	1	0	0	0.706502	0	0
1.3e-11	1	0	0	0.768605	0	0
1.4e-11	1	0	0	0.928802	0	0
1.5e-11	1	0	0	-0.56633	0	0
1.6e-11	1	0	0	-0.724835	0	0
1.7e-11	1	0	0	-0.831363	0	0
1.8e-11	1	0	0	0.863568	0	0
1.9e-11	1	0	0	-0.246128	0	0
2e-11	1	0	0	0.139555	0	0
2.1e-11	1	0	0	0.278816	0	0
2.2e-11	1	0	0	-0.866571	0	0
2.3e-11	1	0	0	0.418108	0	0
2.4e-11	1	0	0	-0.286815	0	0
2.5e-11	1	0	0	0.661379	0	0
2.6e-11	1	0	0	0.366046	0	0
2.7e-11	1	0	0	0.409675	0	0
2.8e-11	1	0	0	-1.36746	0	0
2.9e-11	1	0	0	-1.65172	0	0
3e-11	1	0	0	-0.157092	0	0
3.1e-11	1	0	0	-0.850739	0	0
3.2e-11	1	0	0	-1.00179	0	0
3.3e-11	1	0	0	1.78121	0	0
3.4e-11	1	0	0	1.43374	0	0
3.5e-11	1	0	0	0.288811	0	0
3.6e-11	1	0	0	1.37911	0	0
3.7e-11	1	0	0	-0.893951	0	0
3.8e-11	1	0	0	-1.67678	0	0
3.9e-11	1	0	0	-0.850801	0	0
4e-11	1	0	0	2.51317	0	0
4.1e-11	1	0	0	-1.24356	0	0
4.2e-11	1	0	0	0.913457	0	0
4.3e-11	1	0	0	-0.849434	0	0
4.4e-11	1	0	0	0.808938	0	0
4.5e-11	1	0	0	-1.53641	0	0
4.6e-11	1	0	0	-1.41674	0	0
4.7e-11	1	0	0	-0.202085	0	0
4.8e-11	1	0	0	0.38696	0	0
4.9e-11	1	0	0	0.908101	0	0
5e-11	1	0	0	1.76607	0	0
5.1e-11	1	0	0	0.936333	0	0
5.2e-11	1	0	0	0.672843	0	0
5.3e-11	1	0	0	-0.392588	0	0
5.4e-11	1	0	0	0.843495	0	0
5.5e-11	1	0	0	-0.60173	0	0
5.6e-11	1	0	0	-2.1602	0	0
5.7e-11	1	0	0	-0.778749	0	0
5.8e-11	1	0	0	0.63387	0	0
5.9e-11	1	0	0	-0.726411	0	0
6e-11	1	0	0	-0.736967	0	0
6.1e-11	1	0	0	0.0237108	0	0
6.2e-11	1	0	0	1.94252	0	0
6.3e-11	1	0	0	-0.165524	0	0
6.4e-11	1	0	0	-0.806165	0	0
6.5e-11	1	0	0	-2.05378	0	0
6.6e-11	1	0	0	-0.922154	0	0
6.7e-11	1	0	0	1.39125	0	0
6.8e-11	1	0	0	0.109235	0	0
6.9e-11	1	0	0	1.67468	0	0
7e-11	1	0	0	-0.421999	0	0
7.1e-11	1	0	0	1.88997	0	0
7.2e-11	1	0	0	0.969766	0	0
7.3e-11	1	0	0	0.594952	0	0
7.4e-11	1	0	0	-1.48057	0	0
7.5e-11	1	0	0	-1.01866	0	0
7.6e-11	1	0	0	0.928984	0	0
7.7e-11	1	0	0	0.454335	0	0
7.8e-11	1	0	0	-0.142235	0	0
7.9e-11	1	0	0	-2.12716	0	0
8e-11	1	0	0	1.29315	0	0
8.1e-11	1	0	0	2.34631	0	0
8.2e-11	1	0	0	0.969189	0	0
8.3e-11	1	0	0	-0.517667	0	0
8.4e-11	1	0	0	1.07159	0	0
8.5e-11	1	0	0	-2.72084	0	0
8.6e-11	1	0	0	-0.801194	0	0
8.7e-11	1	0	0	-1.04263	0	0
8.8e-11	1	0	0	-0.73249	0	0
8.9e-11	1	0	0	-1.09329	0	0
9e-11	1	0	0	-0.25323	0	0
9.1e-11	1	0	0	2.17072	0	0
9.2e-11	1	0	0	0.753231	0	0
9.3e-11	1	0	0	-3.36631	0	0
9.4e-11	1	0	0	0.762217	0	0
9.5e-11	1	0	0	0.176252	0	0
9.6e-11	1	0	0	-0.639624	0	0
9.7e-11	1	0	0	-0.864671	0	0
9.8e-11	1	0	0	-0.305133	0	0
9.9e-11	1	0	0	-0.327929	0	0
1e-10	1	0	0	0.390916	0	0
1.01e-10	1	0	0	-0.752216	0	0
1.02e-10	1	0	0	1.59305	0	0
1.03e-10	1	0	0	0.336616	0	0
1.04e-10	1	0	0	-0.159838	0	0
1.05e-10	1	0	0	-0.130019	0	0
1.06e-10	1	0	0	1.13566	0	0
1.07e-10	1	0	0	1.24529	0	0
1.08e-10	1	0	0	-1.99072	0	0
1.09e-10	1	0	0	0.479137	0	0
1.1e-10	1	0	0	-0.927026	0	0
1.11e-10	1	0	0	1.38824	0	0
1.12e-10	1	0	0	0.189646	0	0
1.13e-10	1	0	0	-1.71491	0	0
1.14e-10	1	0	0	-0.131444	0	0
1.15e-10	1	0	0	0.745192	0	0
1.16e-10	1	0	0	0.363152	0	0
1.17e-10	1	0	0	0.385198	0	0
1.18e-10	1	0	0	0.518739	0	0
1.19e-10	1	0	0	1.64693	0	0
1.2e-10	1	0	0	1.03817	0	0
1.21e-10	1	0	0	-0.0538278	0	0
1.22e-10	1	0	0	0.403484	0	0
1.23e-10	1	0	0	0.459187	0	0
1.24e-10	1	0	0	-0.778691	0	0
1.25e-10	1	0	0	1.26994	0	0
1.26e-10	1	0	0	1.16645	0	0
1.27e-10	1	0	0	0.685683	0	0
